TS,X,Y,Z,Activity
1569907974090,-0.8894501,6.5325775,2.3391418,DOWNSTAIRS
1569907974111,-0.14604187,6.8414307,2.9700012,DOWNSTAIRS
1569907974130,0.23223877,7.1610565,2.613266,DOWNSTAIRS
1569907974150,0.6488342,6.95874,1.7322083,DOWNSTAIRS
1569907974171,0.93014526,6.9360046,2.3511047,DOWNSTAIRS
1569907974191,0.80085754,7.147888,2.190689,DOWNSTAIRS
1569907974210,0.87028503,6.3542175,1.395813,DOWNSTAIRS
1569907974244,0.87028503,5.503067,1.0402832,DOWNSTAIRS
1569907974249,0.120910645,6.240494,2.4516602,DOWNSTAIRS
1569907974269,-0.26576233,7.226898,3.3267365,DOWNSTAIRS
1569907974290,0.12449646,7.716507,2.5510254,DOWNSTAIRS
1569907974312,0.65242004,7.991852,2.3989868,DOWNSTAIRS
1569907974330,1.296463,7.254425,3.810379,DOWNSTAIRS
1569907974350,1.8375549,6.262039,2.0290833,DOWNSTAIRS
1569907974400,1.0929565,6.8103027,-1.2090759,DOWNSTAIRS
1569907974400,-2.323578,12.253525,0.57221985,DOWNSTAIRS
1569907974409,-4.340683,16.163254,3.9001617,DOWNSTAIRS
1569907974443,-3.7134094,13.627792,3.4763794,DOWNSTAIRS
1569907974453,-2.5306702,13.706802,1.019928,DOWNSTAIRS
1569907974468,-1.6771393,20.852295,-0.0047912598,DOWNSTAIRS
1569907974488,-2.494751,23.106445,4.0258484,DOWNSTAIRS
1569907974508,-1.617279,16.42662,3.6320038,DOWNSTAIRS
1569907974527,-1.4472961,14.165298,4.833893,DOWNSTAIRS
1569907974551,-3.964798,15.360001,6.8103027,DOWNSTAIRS
1569907974569,-5.3426666,15.709549,4.2832336,DOWNSTAIRS
1569907974587,-4.5513763,14.1497345,2.6874847,DOWNSTAIRS
1569907974608,-2.0266876,10.95108,3.1376038,DOWNSTAIRS
1569907974644,-0.14604187,7.2041473,3.0933075,DOWNSTAIRS
1569907974648,0.79008484,3.8474884,1.2066803,DOWNSTAIRS
1569907974667,0.27053833,2.991562,2.5318756,DOWNSTAIRS
1569907974688,-0.4908142,3.487152,3.7852325,DOWNSTAIRS
1569907974707,-1.8806458,4.2748413,4.3143463,DOWNSTAIRS
1569907974727,-2.9891663,4.8566437,4.7141876,DOWNSTAIRS
1569907974748,-3.1292267,4.538208,4.557358,DOWNSTAIRS
1569907974768,-2.5629883,4.3514557,3.3470917,DOWNSTAIRS
1569907974788,-2.0650024,4.5729218,2.9317017,DOWNSTAIRS
1569907974806,-1.7765045,4.355057,3.5601807,DOWNSTAIRS
1569907974830,-1.4628601,3.5505981,4.869812,DOWNSTAIRS
1569907974847,-1.3934326,3.157959,5.8202972,DOWNSTAIRS
1569907974866,-1.2294159,3.6930542,5.717346,DOWNSTAIRS
1569907974887,-0.6572113,4.897339,4.910507,DOWNSTAIRS
1569907974906,-0.28970337,6.075287,4.3347015,DOWNSTAIRS
1569907974926,-0.1484375,6.497864,4.0725403,DOWNSTAIRS
1569907974946,1.0869751,6.4224396,4.0533905,DOWNSTAIRS
1569907974966,1.4053955,6.949173,4.242523,DOWNSTAIRS
1569907974987,1.0474701,7.6075745,4.6375732,DOWNSTAIRS
1569907975005,1.2641449,8.1414795,6.2608337,DOWNSTAIRS
1569907975029,0.95887756,9.570816,7.2879486,DOWNSTAIRS
1569907975045,0.10774231,10.223236,5.9400177,DOWNSTAIRS
1569907975065,0.077804565,7.515396,4.292801,DOWNSTAIRS
1569907975085,1.1121063,5.5737,2.8718414,DOWNSTAIRS
1569907975105,2.1176758,8.485046,1.4161682,DOWNSTAIRS
1569907975125,1.529892,14.030029,0.45968628,DOWNSTAIRS
1569907975145,-4.42688,16.863556,-7.637497,DOWNSTAIRS
1569907975165,-5.9879,17.29451,1.4951782,DOWNSTAIRS
1569907975186,10.578781,19.856308,17.0934,DOWNSTAIRS
1569907975206,11.026489,15.769409,-5.348648,DOWNSTAIRS
1569907975230,-8.206131,7.290344,-1.6711578,DOWNSTAIRS
1569907975246,-6.6510925,6.6858063,2.0997162,DOWNSTAIRS
1569907975264,-2.1236572,13.272263,6.494278,DOWNSTAIRS
1569907975285,-0.010772705,20.072983,8.051697,DOWNSTAIRS
1569907975305,3.197464,15.203186,3.3255463,DOWNSTAIRS
1569907975324,1.2306213,9.4379425,2.0027466,DOWNSTAIRS
1569907975344,1.0450745,7.957123,2.2409668,DOWNSTAIRS
1569907975364,0.5518646,7.8960724,2.1296387,DOWNSTAIRS
1569907975385,-0.05986023,8.031357,3.0454254,DOWNSTAIRS
1569907975404,-0.008377075,7.8529816,2.8479004,DOWNSTAIRS
1569907975431,0.36631775,7.378937,2.2517395,DOWNSTAIRS
1569907975444,0.6476288,6.8402405,1.7405853,DOWNSTAIRS
1569907975463,0.802063,6.985077,1.7381897,DOWNSTAIRS
1569907975485,0.56503296,7.8015137,3.1136627,DOWNSTAIRS
1569907975503,-0.21548462,7.6865845,3.5589752,DOWNSTAIRS
1569907975524,-0.7876892,7.436386,3.7349548,DOWNSTAIRS
1569907975543,-1.0881653,7.174225,2.5749664,DOWNSTAIRS
1569907975563,-0.79966736,6.183029,1.0666199,DOWNSTAIRS
1569907975584,0.55784607,6.582855,4.005493,DOWNSTAIRS
1569907975604,0.58418274,7.700943,2.94487,DOWNSTAIRS
1569907975630,-0.19992065,8.276749,1.5706024,DOWNSTAIRS
1569907975642,0.6141052,9.858124,2.8610687,DOWNSTAIRS
1569907975662,0.509964,9.98143,2.015915,DOWNSTAIRS
1569907975684,0.58418274,8.786713,3.7050323,DOWNSTAIRS
1569907975702,0.5698242,8.173798,3.0909119,DOWNSTAIRS
1569907975722,0.7984619,8.429977,3.1830902,DOWNSTAIRS
1569907975742,0.8427582,9.379288,3.916916,DOWNSTAIRS
1569907975762,1.0307007,10.333374,3.9552155,DOWNSTAIRS
1569907975782,1.7621307,10.018539,4.782425,DOWNSTAIRS
1569907975801,1.9081726,9.771927,2.0075378,DOWNSTAIRS
1569907975829,-0.50038147,10.866089,-0.45010376,DOWNSTAIRS
1569907975841,-2.9352875,12.416336,2.0326843,DOWNSTAIRS
1569907975861,-2.3702545,12.304993,3.85466,DOWNSTAIRS
1569907975881,-1.2150574,13.226761,0.98402405,DOWNSTAIRS
1569907975901,-3.612854,18.589783,2.1487885,DOWNSTAIRS
1569907975921,-3.2381592,18.092987,4.894943,DOWNSTAIRS
1569907975945,-1.948883,11.440689,3.4057465,DOWNSTAIRS
1569907975961,-2.1930847,11.796234,1.8794556,DOWNSTAIRS
1569907976009,-4.1180267,16.014816,5.644333,DOWNSTAIRS
1569907976009,-3.9659882,15.960953,6.1890106,DOWNSTAIRS
1569907976029,-3.0968933,11.9721985,2.9257202,DOWNSTAIRS
1569907976044,-2.7090454,9.539703,0.8930359,DOWNSTAIRS
1569907976060,-1.3623047,8.292313,2.2230225,DOWNSTAIRS
1569907976080,0.03831482,6.953964,3.1352081,DOWNSTAIRS
1569907976100,0.36750793,5.183441,2.9269104,DOWNSTAIRS
1569907976120,-0.97802734,4.419693,3.0490112,DOWNSTAIRS
1569907976140,-2.2577362,4.100067,3.5218658,DOWNSTAIRS
1569907976161,-2.9795837,3.6535492,4.361038,DOWNSTAIRS
1569907976180,-3.7612915,3.9600067,4.90213,DOWNSTAIRS
1569907976201,-3.147171,4.242523,5.487503,DOWNSTAIRS
1569907976248,-2.245758,4.4927216,5.367798,DOWNSTAIRS
1569907976248,-1.672348,4.3155518,5.056549,DOWNSTAIRS
1569907976259,-1.3012543,3.8403015,5.091263,DOWNSTAIRS
1569907976279,-1.1252747,3.4919434,3.7732544,DOWNSTAIRS
1569907976337,-0.98880005,2.6575623,3.1483765,DOWNSTAIRS
1569907976337,-0.28370667,2.2912445,3.3423004,DOWNSTAIRS
1569907976346,0.7050934,3.099289,2.3259735,DOWNSTAIRS
1569907976373,0.41419983,5.538986,1.5526428,DOWNSTAIRS
1569907976386,-0.762558,8.865723,2.6432037,DOWNSTAIRS
1569907976399,-2.522293,11.985367,3.799591,DOWNSTAIRS
1569907976434,-2.2409668,12.144592,3.320755,DOWNSTAIRS
1569907976440,-1.0486603,10.350128,4.0390167,DOWNSTAIRS
1569907976458,-0.5482788,8.637085,4.6507416,DOWNSTAIRS
1569907976478,-1.2497711,8.145081,4.66391,DOWNSTAIRS
1569907976498,-1.6496124,8.0864105,4.5561676,DOWNSTAIRS
1569907976519,-1.1121063,8.751999,4.629196,DOWNSTAIRS
1569907976542,-1.2509766,12.199661,3.399765,DOWNSTAIRS
1569907976558,-3.020279,17.815262,1.2605438,DOWNSTAIRS
1569907976578,-1.0666199,15.33606,2.0626068,DOWNSTAIRS
1569907976598,0.8666992,7.4699097,-0.025146484,DOWNSTAIRS
1569907976632,-0.683548,4.4891357,-4.9188843,DOWNSTAIRS
1569907976640,1.114502,17.33641,10.65181,DOWNSTAIRS
1569907976658,2.9352875,24.247284,6.272812,DOWNSTAIRS
1569907976678,-1.8662872,9.821014,-4.497513,DOWNSTAIRS
1569907976698,2.4792023,7.3142853,6.669052,DOWNSTAIRS
1569907976720,2.0745697,12.877213,2.2050629,DOWNSTAIRS
1569907976737,0.93852234,13.351273,1.8531189,DOWNSTAIRS
1569907976757,1.1037292,11.915939,2.4157562,DOWNSTAIRS
1569907976777,0.70988464,9.768341,1.4245453,DOWNSTAIRS
1569907976797,0.74220276,8.336609,2.1212616,DOWNSTAIRS
1569907976820,0.21188354,7.2651978,1.9225464,DOWNSTAIRS
1569907976846,-0.82958984,7.0892334,2.1882935,DOWNSTAIRS
1569907976857,-0.59376526,7.4256134,2.3786469,DOWNSTAIRS
1569907976877,0.20231628,7.420822,2.1763306,DOWNSTAIRS
1569907976896,0.5051727,7.2759857,2.348709,DOWNSTAIRS
1569907976918,0.79248047,7.1921844,2.2804718,DOWNSTAIRS
1569907976936,1.0295105,6.8881226,1.9871826,DOWNSTAIRS
1569907976956,0.6069336,6.1770477,1.672348,DOWNSTAIRS
1569907976977,0.19392395,5.834671,3.2441406,DOWNSTAIRS
1569907976996,0.51475525,6.056137,3.3399048,DOWNSTAIRS
1569907977018,0.50756836,7.443573,1.4868011,DOWNSTAIRS
1569907977045,0.40940857,9.485825,1.1839294,DOWNSTAIRS
1569907977057,0.49679565,9.739609,3.549408,DOWNSTAIRS
1569907977075,-0.33039856,7.996628,4.0378265,DOWNSTAIRS
1569907977095,0.55426025,6.4463806,3.7624817,DOWNSTAIRS
1569907977116,2.13443,7.5333557,2.5905304,DOWNSTAIRS
1569907977138,1.0343018,10.850525,2.9879608,DOWNSTAIRS
1569907977156,-1.138443,14.208389,5.4144897,DOWNSTAIRS
1569907977175,-1.6998901,14.748276,6.767212,DOWNSTAIRS
1569907977195,-0.58299255,10.55603,2.7928314,DOWNSTAIRS
1569907977234,-1.8483276,10.717651,4.967972,DOWNSTAIRS
1569907977242,-5.33667,17.31128,11.331757,DOWNSTAIRS
1569907977255,-1.572998,16.588226,9.877274,DOWNSTAIRS
1569907977275,1.7381897,9.617508,5.108032,DOWNSTAIRS
1569907977294,-0.39982605,8.508987,6.937195,DOWNSTAIRS
1569907977316,-2.6455994,9.633072,8.8358,DOWNSTAIRS
1569907977336,-4.1204224,10.663773,6.38533,DOWNSTAIRS
1569907977355,-3.3339233,8.820236,2.7138214,DOWNSTAIRS
1569907977379,-1.6615753,5.3306885,1.4736328,DOWNSTAIRS
1569907977399,-0.4524994,2.4732056,2.1751251,DOWNSTAIRS
1569907977415,0.063446045,1.2114716,3.0346527,DOWNSTAIRS
1569907977438,0.101760864,1.5921478,4.0533905,DOWNSTAIRS
1569907977455,-0.4405365,2.8838196,4.4999084,DOWNSTAIRS
1569907977473,-0.7182617,3.6930542,3.957611,DOWNSTAIRS
1569907977493,-1.0570374,4.3263245,2.1021118,DOWNSTAIRS
1569907977513,-0.8750763,5.1618958,0.85832214,DOWNSTAIRS
1569907977533,-0.45729065,6.4691315,0.76016235,DOWNSTAIRS
1569907977554,-0.54707336,8.097183,0.8882446,DOWNSTAIRS
1569907977573,-0.980423,10.263947,2.755722,DOWNSTAIRS
1569907977594,-0.99598694,11.54245,6.6283417,DOWNSTAIRS
1569907977622,0.29927063,9.531311,6.5960236,DOWNSTAIRS
1569907977639,0.36032104,7.316681,3.8211517,DOWNSTAIRS
1569907977656,-0.42736816,7.1251373,3.957611,DOWNSTAIRS
1569907977673,-1.4580688,8.057678,4.5908813,DOWNSTAIRS
1569907977693,-2.4049683,10.152618,3.047821,DOWNSTAIRS
1569907977713,-2.7640991,13.905518,2.1368256,DOWNSTAIRS
1569907977733,-0.7362213,15.39592,3.423706,DOWNSTAIRS
1569907977757,0.5913696,12.849686,3.9540253,DOWNSTAIRS
1569907977774,-0.9421234,7.2747803,-1.6220703,DOWNSTAIRS
1569907977795,-1.0127411,12.266693,3.2764587,DOWNSTAIRS
1569907977822,4.442444,26.029755,14.046783,DOWNSTAIRS
1569907977839,-0.03831482,12.35527,-7.5884247,DOWNSTAIRS
1569907977852,-0.35554504,6.526596,2.5594025,DOWNSTAIRS
1569907977872,1.6687622,12.463013,5.173874,DOWNSTAIRS
1569907977893,-0.90141296,15.272614,1.4365234,DOWNSTAIRS
1569907977913,-0.44532776,12.873627,2.5198975,DOWNSTAIRS
1569907977933,-0.24899292,10.012558,1.7968445,DOWNSTAIRS
1569907977955,-0.2561798,7.9403687,1.2186432,DOWNSTAIRS
1569907977973,0.29089355,6.9599457,1.4221497,DOWNSTAIRS
1569907977992,0.113723755,7.0581055,1.6256561,DOWNSTAIRS
1569907978019,-0.104141235,7.4016724,1.5550385,DOWNSTAIRS
1569907978035,0.29808044,7.360977,1.4377136,DOWNSTAIRS
1569907978051,0.31604004,6.1638794,1.6184845,DOWNSTAIRS
1569907978073,-0.4046173,5.1403503,2.0973206,DOWNSTAIRS
1569907978092,-0.73143005,5.589264,2.0075378,DOWNSTAIRS
1569907978111,-0.22625732,7.143097,1.9225464,DOWNSTAIRS
1569907978131,0.25138855,8.198944,3.9264984,DOWNSTAIRS
1569907978151,0.26815796,6.997055,2.9077606,DOWNSTAIRS
1569907978172,-0.48602295,6.313507,1.0773926,DOWNSTAIRS
1569907978191,-0.79367065,8.664612,3.1244354,DOWNSTAIRS
1569907978222,0.96725464,9.990997,3.6343994,DOWNSTAIRS
1569907978239,0.9540863,8.301895,0.27653503,DOWNSTAIRS
1569907978250,1.004364,7.388504,2.4181366,DOWNSTAIRS
1569907978270,-0.113723755,8.18338,2.323578,DOWNSTAIRS
1569907978291,-2.774887,12.528854,2.740158,DOWNSTAIRS
1569907978310,-3.9037476,15.977707,7.8996735,DOWNSTAIRS
1569907978330,-3.7241821,14.771027,6.2201385,DOWNSTAIRS
1569907978350,-2.7521362,12.67131,5.2983704,DOWNSTAIRS
1569907978370,-1.8387451,12.789825,9.352951,DOWNSTAIRS
1569907978390,-0.24182129,12.257111,11.252747,DOWNSTAIRS
1569907978422,-1.0474701,11.301834,7.031769,DOWNSTAIRS
1569907978434,-2.7461548,10.892426,6.0034637,DOWNSTAIRS
1569907978449,-2.9269104,10.765533,6.40329,DOWNSTAIRS
1569907978469,-2.6180573,9.114731,5.6323547,DOWNSTAIRS
1569907978490,-1.703476,6.573288,4.4149017,DOWNSTAIRS
1569907978510,-1.0702057,4.917694,2.8562775,DOWNSTAIRS
1569907978533,-0.9756317,3.9217072,2.0614014,DOWNSTAIRS
1569907978548,-0.36392212,3.1830902,2.2912445,DOWNSTAIRS
1569907978569,0.16041565,2.920929,2.434906,DOWNSTAIRS
1569907978588,-0.084991455,3.272873,2.7916412,DOWNSTAIRS
1569907978621,-0.5853882,3.5326385,2.6120758,DOWNSTAIRS
1569907978629,-0.7290344,4.213791,1.177948,DOWNSTAIRS
1569907978648,-0.762558,5.7269287,0.5626373,DOWNSTAIRS
1569907978668,-1.0474701,7.9595184,1.0905609,DOWNSTAIRS
1569907978689,-1.4604645,10.3585205,3.0119019,DOWNSTAIRS
1569907978710,-1.4963837,10.386047,5.8526306,DOWNSTAIRS
1569907978729,-1.0330963,8.088806,5.905304,DOWNSTAIRS
1569907978749,-0.8822632,6.937195,5.3701935,DOWNSTAIRS
1569907978769,-0.67396545,7.503433,4.651932,DOWNSTAIRS
1569907978788,-0.86909485,7.8242493,4.1766815,DOWNSTAIRS
1569907978822,-2.6024933,8.944733,3.1795044,DOWNSTAIRS
1569907978828,-3.9348755,13.382385,2.2409668,DOWNSTAIRS
1569907978847,-0.92774963,14.274231,2.7341766,DOWNSTAIRS
1569907978869,2.731781,12.605469,4.5082855,DOWNSTAIRS
1569907978888,0.7912903,9.534912,-2.5438385,DOWNSTAIRS
1569907978907,-0.667984,15.488098,3.746933,DOWNSTAIRS
1569907978927,4.0019073,22.063766,9.136276,DOWNSTAIRS
1569907978948,-0.5195465,12.29422,-3.2273865,DOWNSTAIRS
1569907978968,-3.2597046,8.270767,1.5179291,DOWNSTAIRS
1569907978987,-0.6536102,13.687653,6.265625,DOWNSTAIRS
1569907979022,0.5566559,16.2686,2.4181366,DOWNSTAIRS
1569907979027,1.327591,12.192474,0.45968628,DOWNSTAIRS
1569907979046,1.1408386,9.498993,1.8375549,DOWNSTAIRS
1569907979068,0.26455688,7.2017517,1.2138672,DOWNSTAIRS
1569907979088,-0.5853882,5.9591675,1.3347626,DOWNSTAIRS
1569907979106,-0.8343811,5.708969,2.316391,DOWNSTAIRS
1569907979126,-0.89064026,5.6036224,1.577774,DOWNSTAIRS
1569907979146,-0.7254486,6.7779846,1.6029205,DOWNSTAIRS
1569907979167,0.15203857,7.8541718,2.3618774,DOWNSTAIRS
1569907979187,0.41059875,7.569275,2.5701752,DOWNSTAIRS
1569907979223,-0.14485168,6.013031,2.7940369,DOWNSTAIRS
1569907979227,-0.06703186,3.5362396,2.3570862,DOWNSTAIRS
1569907979245,-0.3256073,2.347519,0.7290344,DOWNSTAIRS
1569907979265,-0.48721313,6.3554077,1.8591003,DOWNSTAIRS
1569907979285,0.9505005,10.362106,3.8953705,DOWNSTAIRS
1569907979305,1.8267822,8.547302,2.5198975,DOWNSTAIRS
1569907979325,0.57341003,4.9643707,2.668335,DOWNSTAIRS
1569907979346,1.4042053,6.794739,3.2249908,DOWNSTAIRS
1569907979366,1.3347626,13.248322,2.9496613,DOWNSTAIRS
1569907979385,-1.1516113,17.702728,3.7349548,DOWNSTAIRS
1569907979410,-2.4229279,16.58583,5.4180756,DOWNSTAIRS
1569907979425,-2.747345,13.310562,5.036209,DOWNSTAIRS
1569907979445,-3.8007965,13.468582,4.8722076,DOWNSTAIRS
1569907979466,-5.0529633,15.818497,8.471878,DOWNSTAIRS
1569907979486,-2.3941956,14.602234,10.280701,DOWNSTAIRS
1569907979504,-0.32681274,9.781509,8.672989,DOWNSTAIRS
1569907979524,0.23103333,8.255203,7.2867584,DOWNSTAIRS
1569907979545,-1.1755524,10.764328,6.272812,DOWNSTAIRS
1569907979565,-2.5965118,10.467453,6.3984985,DOWNSTAIRS
1569907979585,-2.4600372,6.5720825,3.624817,DOWNSTAIRS
1569907979607,-2.1811218,3.870224,2.0075378,DOWNSTAIRS
1569907979624,-1.4868011,2.9029694,2.3068085,DOWNSTAIRS
1569907979644,-0.40222168,2.592926,2.874237,DOWNSTAIRS
1569907979665,0.7481842,2.0602112,2.8957825,DOWNSTAIRS
1569907979685,1.1264648,1.9752197,3.6343994,DOWNSTAIRS
1569907979705,0.93852234,2.142807,2.7760773,DOWNSTAIRS
1569907979723,0.33758545,3.142395,1.6831207,DOWNSTAIRS
1569907979744,-0.5231323,5.3630066,1.217453,DOWNSTAIRS
1569907979764,-1.7980499,8.620331,0.6859436,DOWNSTAIRS
1569907979785,-2.2349854,10.801437,2.1260529,DOWNSTAIRS
1569907979807,-0.7960663,10.253174,6.0585327,DOWNSTAIRS
1569907979823,-0.11730957,8.925583,6.569687,DOWNSTAIRS
1569907979842,-1.5215149,8.403641,5.5114594,DOWNSTAIRS
1569907979864,-2.118866,7.6111603,4.7105865,DOWNSTAIRS
1569907979884,-2.149994,7.9750824,4.3358917,DOWNSTAIRS
1569907979904,-1.6412201,11.499344,1.154007,DOWNSTAIRS
1569907979922,-0.31723022,15.312119,-0.5135498,DOWNSTAIRS
1569907979942,0.23223877,17.47647,0.9971924,DOWNSTAIRS
1569907979964,0.063446045,13.277039,0.43933105,DOWNSTAIRS
1569907979983,3.4608154,11.18811,7.1203613,DOWNSTAIRS
1569907980008,1.6077118,12.361267,2.7521362,DOWNSTAIRS
1569907980025,-1.2796936,14.630966,3.1172485,DOWNSTAIRS
1569907980042,0.5698242,13.8576355,4.9116974,DOWNSTAIRS
1569907980062,1.8315582,13.606247,3.8642426,DOWNSTAIRS
1569907980081,0.9062042,12.720398,2.2170258,DOWNSTAIRS
1569907980101,0.61531067,11.93869,2.9951477,DOWNSTAIRS
1569907980122,0.36631775,10.002975,2.960434,DOWNSTAIRS
1569907980141,0.13647461,8.3545685,2.9975433,DOWNSTAIRS
1569907980163,0.296875,7.574051,2.545044,DOWNSTAIRS
1569907980181,0.25498962,6.1327515,1.7238312,DOWNSTAIRS
1569907980205,0.38546753,5.3474426,1.5646057,DOWNSTAIRS
1569907980221,0.57341003,5.7532654,1.9740143,DOWNSTAIRS
1569907980240,0.57699585,7.1095886,2.7102356,DOWNSTAIRS
1569907980260,0.6177063,7.6949615,2.7772675,DOWNSTAIRS
1569907980280,0.21069336,6.080078,0.22744751,DOWNSTAIRS
1569907980302,0.3866577,5.2433014,1.8267822,DOWNSTAIRS
1569907980320,0.35913086,5.8598022,2.331955,DOWNSTAIRS
1569907980341,-0.3435669,7.047333,3.7565002,DOWNSTAIRS
1569907980360,-0.8236084,8.51976,3.5553894,DOWNSTAIRS
1569907980381,-0.76734924,8.85495,1.7884674,DOWNSTAIRS
1569907980410,0.27893066,7.3597717,2.2277985,DOWNSTAIRS
1569907980422,1.028305,6.0501404,1.6759338,DOWNSTAIRS
1569907980440,0.29927063,6.871353,1.624466,DOWNSTAIRS
1569907980459,0.03112793,10.099945,1.6555939,DOWNSTAIRS
1569907980480,-0.6655884,13.843277,3.3255463,DOWNSTAIRS
1569907980500,-1.6855164,15.39711,6.0944366,DOWNSTAIRS
1569907980521,-1.6962891,14.010864,4.256897,DOWNSTAIRS
1569907980539,-2.1284485,15.012848,2.9544525,DOWNSTAIRS
1569907980559,-5.182251,19.430145,7.8218536,DOWNSTAIRS
1569907980580,-2.9041595,16.602585,9.482239,DOWNSTAIRS
1569907980610,0.14724731,12.70842,5.9627533,DOWNSTAIRS
1569907980619,-0.9397278,13.8576355,5.7269287,DOWNSTAIRS
1569907980639,-2.269699,13.371613,5.5473633,DOWNSTAIRS
1569907980659,-2.1080933,10.144226,3.114853,DOWNSTAIRS
1569907980679,-1.6005249,6.578064,1.4221497,DOWNSTAIRS
1569907980700,-1.2916718,5.110428,0.16998291,DOWNSTAIRS
1569907980718,-0.4297638,3.995926,0.116119385,DOWNSTAIRS
1569907980738,0.099365234,2.9831696,1.2006989,DOWNSTAIRS
1569907980758,-0.39982605,2.8395233,1.6232758,DOWNSTAIRS
1569907980779,-1.2509766,3.5386353,2.0458527,DOWNSTAIRS
1569907980811,-1.6519928,3.6822815,1.5227051,DOWNSTAIRS
1569907980822,-1.9812012,3.3650513,1.6005249,DOWNSTAIRS
1569907980838,-2.2840729,3.1675262,2.2110443,DOWNSTAIRS
1569907980858,-2.4444733,4.225769,2.446869,DOWNSTAIRS
1569907980877,-1.9764099,6.7528534,3.1495667,DOWNSTAIRS
1569907980899,-1.8016357,9.720459,4.7058105,DOWNSTAIRS
1569907980917,-2.3068085,12.832916,6.203369,DOWNSTAIRS
1569907980939,-3.0849304,14.666885,6.5876465,DOWNSTAIRS
1569907980963,-2.5007477,11.131836,6.2680206,DOWNSTAIRS
1569907980977,-1.9991608,5.269638,9.254791,DOWNSTAIRS
1569907981010,-0.17237854,2.2002716,8.59877,DOWNSTAIRS
1569907981017,1.1659698,6.123169,-0.5793915,DOWNSTAIRS
1569907981037,-0.5398865,15.717941,-8.153458,DOWNSTAIRS
1569907981057,-2.3822327,18.574219,-1.9201508,DOWNSTAIRS
1569907981076,1.490387,15.002075,8.711304,DOWNSTAIRS
1569907981098,5.134369,15.488098,3.391388,DOWNSTAIRS
1569907981117,-0.9911957,15.407883,-0.06463623,DOWNSTAIRS
1569907981138,-3.3327332,10.259155,-0.72424316,DOWNSTAIRS
1569907981156,-2.043457,12.67131,8.538925,DOWNSTAIRS
1569907981176,-1.8231812,16.037567,3.8642426,DOWNSTAIRS
1569907981212,-0.6823425,14.939819,2.252945,DOWNSTAIRS
1569907981217,1.4425049,12.544418,1.9967651,DOWNSTAIRS
1569907981236,1.0869751,10.472244,1.7166443,DOWNSTAIRS
1569907981255,0.5171509,8.826218,2.3511047,DOWNSTAIRS
1569907981275,-0.17118835,8.0816345,1.4664459,DOWNSTAIRS
1569907981295,-0.5901642,7.8924866,1.5047607,DOWNSTAIRS
1569907981316,-0.23103333,7.6853943,1.905777,DOWNSTAIRS
1569907981335,0.06463623,6.858185,0.881073,DOWNSTAIRS
1569907981355,-0.5231323,6.32428,0.8056488,DOWNSTAIRS
1569907981375,-1.1061249,6.6666565,1.6855164,DOWNSTAIRS
1569907981411,-0.964859,7.0616913,2.482788,DOWNSTAIRS
1569907981416,-0.43693542,6.522995,2.091339,DOWNSTAIRS
1569907981435,-0.14006042,6.8797455,2.1009064,DOWNSTAIRS
1569907981455,-0.03831482,8.226471,1.7441711,DOWNSTAIRS
1569907981474,-0.24301147,9.040512,1.4173737,DOWNSTAIRS
1569907981495,-0.48483276,8.671799,1.9740143,DOWNSTAIRS
1569907981515,-1.0019684,7.778763,2.577362,DOWNSTAIRS
1569907981534,-0.84754944,7.5249786,2.1200714,DOWNSTAIRS
1569907981554,-0.375885,7.076065,1.9512787,DOWNSTAIRS
1569907981574,0.33518982,6.7731934,2.1212616,DOWNSTAIRS
1569907981598,0.116119385,6.600815,1.553833,DOWNSTAIRS
1569907981614,-0.6177063,7.52977,3.2824554,DOWNSTAIRS
1569907981634,-0.69311523,7.991852,4.8087616,DOWNSTAIRS
1569907981654,-0.25378418,7.024582,2.2733002,DOWNSTAIRS
1569907981674,-0.7541809,8.04332,0.5961609,DOWNSTAIRS
1569907981694,-2.190689,13.10347,1.0642242,DOWNSTAIRS
1569907981714,-1.9081726,15.310913,3.0801392,DOWNSTAIRS
1569907981734,-1.0462646,12.2247925,2.0925293,DOWNSTAIRS
1569907981755,-1.2581482,11.653778,1.8028412,DOWNSTAIRS
1569907981775,-1.6029205,16.014816,2.067398,DOWNSTAIRS
1569904590093,0.02394104,7.9948425,1.10672,UPSTAIRS
1569904590116,0.2238617,8.060089,0.97624207,UPSTAIRS
1569904590132,0.23883057,7.6387024,1.6466064,UPSTAIRS
1569904590151,0.7044983,7.53096,1.7717133,UPSTAIRS
1569904590171,0.28012085,7.9505463,1.7244263,UPSTAIRS
1569904590192,0.28730774,8.748413,1.2360077,UPSTAIRS
1569904590211,-0.34596252,9.127304,0.9433136,UPSTAIRS
1569904590231,-0.8631134,10.073013,1.2228394,UPSTAIRS
1569904590251,-0.15203857,10.365097,1.6831207,UPSTAIRS
1569904590271,0.15982056,10.588364,1.8830414,UPSTAIRS
1569904590292,0.49501038,10.836761,1.4550781,UPSTAIRS
1569904590317,0.7733307,11.334152,0.67337036,UPSTAIRS
1569904590332,1.6017303,12.828735,-0.73742676,UPSTAIRS
1569904590351,1.2348175,15.41507,-0.6081238,UPSTAIRS
1569904590371,-0.18734741,16.48648,-0.21788025,UPSTAIRS
1569904590391,0.96965027,16.493652,0.05267334,UPSTAIRS
1569904590410,2.5420532,15.775391,1.0145416,UPSTAIRS
1569904590431,1.5700073,14.56752,2.4480743,UPSTAIRS
